"","month(NEWDATE)","year(NEWDATE)","Salinity.x","Reference"
"995",4,2010,1.2,1
"996",7,2010,1.2,1
"997",10,2010,1.2,2
"998",3,2011,1.2,3
"999",5,2011,1.2,1
"1000",7,2011,1.2,1
"1001",1,2012,1.2,1
"1002",2,2012,1.2,3
"1003",7,2012,1.2,2
"1004",7,2013,1.2,1
"1005",9,2013,1.2,1
"1006",2,2015,1.2,1
"1007",5,2015,1.2,2
"1008",7,2015,1.2,1
"1009",8,2015,1.2,1
"1010",2,2016,1.2,1
"1011",6,2016,1.2,1
"1012",8,2016,1.2,10
"1013",9,2016,1.2,1
"1014",9,1996,1.3,1
"1015",1,1997,1.3,1
"1016",2,1998,1.3,2
"1017",6,1998,1.3,1
"1018",7,1998,1.3,2
"1019",8,1998,1.3,1
"1020",12,1998,1.3,1
"1021",7,1999,1.3,1
"1022",7,2001,1.3,1
"1023",11,2001,1.3,4
"1024",3,2002,1.3,1
"1025",5,2002,1.3,1
"1026",8,2002,1.3,1
"1027",10,2002,1.3,4
"1028",1,2003,1.3,3
"1029",3,2003,1.3,2
"1030",5,2003,1.3,1
"1031",6,2003,1.3,1
"1032",7,2003,1.3,1
"1033",4,2004,1.3,1
"1034",5,2004,1.3,1
"1035",6,2004,1.3,1
"1036",10,2004,1.3,1
"1037",1,2005,1.3,1
"1038",3,2005,1.3,1
"1039",5,2005,1.3,2
"1040",6,2005,1.3,2
"1041",2,2006,1.3,1
"1042",5,2006,1.3,2
"1043",7,2006,1.3,1
"1044",2,2007,1.3,4
"1045",8,2007,1.3,2
"1046",3,2008,1.3,1
"1047",8,2008,1.3,1
"1048",11,2008,1.3,3
"1049",2,2009,1.3,1
"1050",5,2009,1.3,1
"1051",7,2009,1.3,2
"1052",10,2009,1.3,1
"1053",4,2010,1.3,2
"1054",5,2010,1.3,1
"1055",5,2011,1.3,2
"1056",7,2011,1.3,1
"1057",11,2011,1.3,2
"1058",1,2012,1.3,2
"1059",7,2012,1.3,2
"1060",8,2013,1.3,2
"1061",10,2013,1.3,1
"1062",6,2014,1.3,2
"1063",12,2014,1.3,1
"1064",7,2015,1.3,4
"1065",1,2016,1.3,1
"1066",4,2016,1.3,1
"1067",5,2016,1.3,1
"1068",6,2016,1.3,2
"1069",9,2016,1.3,1
"1070",10,2016,1.3,2
"1071",7,1998,1.4,1
"1072",8,1998,1.4,1
"1073",11,1998,1.4,1
"1074",7,2001,1.4,4
"1075",9,2001,1.4,2
"1076",10,2001,1.4,1
"1077",1,2002,1.4,1
"1078",3,2002,1.4,2
"1079",4,2002,1.4,2
"1080",8,2002,1.4,4
"1081",11,2002,1.4,1
"1082",7,2003,1.4,1
"1083",10,2003,1.4,1
"1084",11,2003,1.4,1
"1085",3,2004,1.4,2
"1086",4,2004,1.4,1
"1087",5,2004,1.4,1
"1088",2,2005,1.4,1
"1089",7,2005,1.4,2
"1090",12,2005,1.4,1
"1091",3,2006,1.4,1
"1092",7,2006,1.4,1
"1093",1,2007,1.4,2
"1094",10,2007,1.4,1
"1095",11,2007,1.4,3
"1096",6,2008,1.4,1
"1097",7,2009,1.4,1
"1098",1,2010,1.4,1
"1099",2,2010,1.4,1
"1100",4,2010,1.4,2
"1101",12,2010,1.4,3
"1102",4,2011,1.4,1
"1103",7,2011,1.4,2
"1104",9,2011,1.4,1
"1105",12,2011,1.4,1
"1106",1,2012,1.4,1
"1107",3,2012,1.4,1
"1108",12,2012,1.4,2
"1109",2,2013,1.4,2
"1110",5,2014,1.4,1
"1111",4,2015,1.4,1
"1112",6,2015,1.4,1
"1113",7,2015,1.4,1
"1114",8,2015,1.4,1
"1115",3,2016,1.4,1
"1116",10,1996,1.5,1
"1117",3,1998,1.5,1
"1118",6,1998,1.5,1
"1119",4,2001,1.5,2
"1120",3,2002,1.5,1
"1121",4,2002,1.5,3
"1122",12,2002,1.5,1
"1123",1,2003,1.5,1
"1124",6,2003,1.5,1
"1125",1,2004,1.5,2
"1126",2,2004,1.5,1
"1127",6,2004,1.5,2
"1128",1,2005,1.5,3
"1129",7,2005,1.5,1
"1130",10,2005,1.5,2
"1131",3,2006,1.5,2
"1132",4,2008,1.5,1
"1133",6,2008,1.5,1
"1134",2,2009,1.5,1
"1135",7,2009,1.5,2
"1136",12,2009,1.5,2
"1137",1,2010,1.5,1
"1138",5,2010,1.5,1
"1139",2,2011,1.5,1
"1140",7,2011,1.5,6
"1141",1,2012,1.5,2
"1142",7,2012,1.5,1
"1143",4,2013,1.5,1
"1144",8,2013,1.5,2
"1145",10,2013,1.5,1
"1146",3,2014,1.5,1
"1147",6,2014,1.5,2
"1148",1,2015,1.5,1
"1149",4,2015,1.5,1
"1150",7,2015,1.5,4
"1151",9,2015,1.5,1
"1152",12,2015,1.5,2
"1153",1,2016,1.5,1
"1154",5,2016,1.5,2
"1155",12,2016,1.5,2
"1156",7,1997,1.6,1
"1157",11,1997,1.6,1
"1158",3,1998,1.6,1
"1159",5,1998,1.6,1
"1160",4,2000,1.6,3
"1161",4,2001,1.6,1
"1162",10,2001,1.6,2
"1163",4,2002,1.6,2
"1164",5,2002,1.6,2
"1165",3,2003,1.6,1
"1166",8,2003,1.6,1
"1167",1,2004,1.6,3
"1168",2,2004,1.6,1
"1169",5,2004,1.6,1
"1170",8,2004,1.6,1
"1171",9,2004,1.6,2
"1172",10,2004,1.6,1
"1173",11,2004,1.6,1
"1174",12,2004,1.6,1
"1175",2,2005,1.6,1
"1176",6,2005,1.6,1
"1177",7,2005,1.6,2
"1178",3,2006,1.6,1
"1179",6,2006,1.6,1
"1180",9,2006,1.6,2
"1181",3,2007,1.6,1
"1182",4,2007,1.6,1
"1183",2,2008,1.6,1
"1184",8,2008,1.6,1
"1185",11,2008,1.6,1
"1186",4,2009,1.6,1
"1187",6,2009,1.6,3
"1188",12,2009,1.6,1
"1189",2,2010,1.6,1
"1190",4,2010,1.6,1
"1191",6,2010,1.6,2
"1192",2,2011,1.6,1
"1193",6,2011,1.6,2
"1194",7,2011,1.6,1
"1195",8,2011,1.6,1
"1196",9,2011,1.6,1
"1197",10,2011,1.6,1
"1198",12,2012,1.6,5
"1199",8,2013,1.6,1
"1200",9,2013,1.6,4
"1201",4,2014,1.6,2
"1202",1,2015,1.6,1
"1203",9,2015,1.6,1
"1204",10,2015,1.6,2
"1205",12,2015,1.6,1
"1206",5,1997,1.7,1
"1207",12,1997,1.7,1
"1208",1,1999,1.7,1
"1209",2,2000,1.7,1
"1210",4,2001,1.7,2
"1211",6,2001,1.7,2
"1212",7,2001,1.7,1
"1213",9,2001,1.7,1
"1214",10,2001,1.7,1
"1215",2,2002,1.7,1
"1216",4,2002,1.7,4
"1217",12,2002,1.7,2
"1218",5,2004,1.7,1
"1219",9,2004,1.7,1
"1220",10,2004,1.7,1
"1221",12,2004,1.7,1
"1222",2,2005,1.7,1
"1223",3,2005,1.7,1
"1224",7,2005,1.7,1
"1225",10,2005,1.7,1
"1226",4,2006,1.7,1
"1227",5,2006,1.7,1
"1228",9,2006,1.7,1
"1229",3,2007,1.7,2
"1230",5,2007,1.7,1
"1231",7,2007,1.7,1
"1232",12,2007,1.7,3
"1233",6,2008,1.7,3
"1234",12,2008,1.7,2
"1235",1,2009,1.7,1
"1236",4,2009,1.7,2
"1237",5,2009,1.7,2
"1238",7,2009,1.7,1
"1239",1,2010,1.7,2
"1240",2,2010,1.7,1
"1241",3,2010,1.7,7
"1242",4,2010,1.7,1
"1243",2,2011,1.7,1
"1244",5,2011,1.7,1
"1245",2,2012,1.7,1
"1246",11,2012,1.7,1
"1247",12,2012,1.7,1
"1248",2,2013,1.7,6
"1249",10,2013,1.7,1
"1250",1,2014,1.7,1
"1251",3,2014,1.7,1
"1252",2,2015,1.7,2
"1253",12,2015,1.7,1
"1254",1,2016,1.7,1
"1255",5,2016,1.7,1
"1256",7,2016,1.7,2
"1257",8,2016,1.7,1
"1258",9,2016,1.7,1
"1259",12,2016,1.7,2
"1260",10,1996,1.8,1
"1261",2,1998,1.8,1
"1262",4,1998,1.8,1
"1263",9,1998,1.8,1
"1264",11,1998,1.8,1
"1265",12,1998,1.8,1
"1266",6,1999,1.8,1
"1267",8,1999,1.8,1
"1268",7,2001,1.8,1
"1269",12,2001,1.8,1
"1270",2,2002,1.8,1
"1271",3,2002,1.8,1
"1272",2,2003,1.8,1
"1273",6,2003,1.8,1
"1274",8,2003,1.8,1
"1275",11,2004,1.8,3
"1276",3,2005,1.8,2
"1277",6,2005,1.8,1
"1278",4,2006,1.8,1
"1279",5,2006,1.8,1
"1280",9,2006,1.8,2
"1281",11,2006,1.8,1
"1282",3,2007,1.8,1
"1283",12,2007,1.8,1
"1284",8,2008,1.8,2
"1285",2,2009,1.8,2
"1286",4,2009,1.8,1
"1287",6,2009,1.8,1
"1288",7,2009,1.8,1
"1289",11,2009,1.8,1
"1290",2,2010,1.8,1
"1291",4,2010,1.8,1
"1292",6,2010,1.8,1
"1293",3,2011,1.8,2
"1294",2,2012,1.8,1
"1295",8,2012,1.8,1
"1296",9,2012,1.8,1
"1297",11,2012,1.8,1
"1298",12,2012,1.8,1
"1299",2,2013,1.8,2
"1300",3,2013,1.8,1
"1301",2,2014,1.8,1
"1302",3,2014,1.8,3
"1303",5,2014,1.8,2
"1304",10,2014,1.8,2
"1305",1,2015,1.8,1
"1306",2,2015,1.8,2
"1307",12,2015,1.8,1
"1308",8,2016,1.8,1
"1309",10,1999,1.9,1
"1310",2,2000,1.9,1
"1311",10,2000,1.9,1
"1312",12,2001,1.9,1
"1313",2,2002,1.9,1
"1314",3,2002,1.9,1
"1315",12,2002,1.9,1
"1316",1,2003,1.9,2
"1317",2,2003,1.9,1
"1318",3,2003,1.9,2
"1319",6,2003,1.9,3
"1320",7,2003,1.9,3
"1321",8,2003,1.9,4
"1322",6,2004,1.9,4
"1323",7,2004,1.9,1
"1324",11,2004,1.9,2
"1325",4,2005,1.9,1
"1326",5,2005,1.9,2
"1327",7,2005,1.9,1
"1328",5,2006,1.9,1
"1329",6,2006,1.9,1
"1330",7,2006,1.9,1
"1331",9,2006,1.9,1
"1332",3,2007,1.9,1
"1333",7,2007,1.9,1
"1334",10,2007,1.9,1
"1335",1,2008,1.9,1
"1336",3,2008,1.9,1
"1337",1,2009,1.9,1
"1338",6,2009,1.9,1
"1339",7,2009,1.9,1
"1340",2,2010,1.9,2
"1341",7,2010,1.9,1
"1342",9,2010,1.9,3
"1343",2,2011,1.9,1
"1344",12,2011,1.9,1
"1345",7,2012,1.9,1
"1346",12,2012,1.9,1
"1347",2,2013,1.9,1
"1348",3,2013,1.9,1
"1349",6,2013,1.9,2
"1350",10,2013,1.9,1
"1351",11,2013,1.9,3
"1352",12,2013,1.9,1
"1353",2,2015,1.9,1
"1354",5,2015,1.9,2
"1355",6,2015,1.9,1
"1356",12,2015,1.9,1
"1357",4,2016,1.9,1
"1358",6,2016,1.9,1
"1359",6,1997,2,1
"1360",5,1998,2,1
"1361",4,1999,2,1
"1362",5,1999,2,1
"1363",2,2000,2,1
"1364",5,2000,2,2
"1365",4,2001,2,1
"1366",3,2002,2,1
"1367",5,2003,2,1
"1368",7,2003,2,1
"1369",8,2003,2,1
"1370",8,2004,2,1
"1371",2,2005,2,1
"1372",5,2005,2,2
"1373",6,2006,2,1
"1374",10,2007,2,2
"1375",7,2008,2,1
"1376",7,2009,2,2
"1377",12,2009,2,1
"1378",5,2010,2,1
"1379",1,2012,2,2
"1380",3,2012,2,1
"1381",5,2012,2,1
"1382",2,2013,2,2
"1383",10,2013,2,1
"1384",12,2013,2,1
"1385",2,2015,2,1
"1386",6,2015,2,1
"1387",8,2015,2,3
"1388",4,2016,2,1
"1389",12,2016,2,1
"1390",12,1996,2.1,1
"1391",5,1998,2.1,1
"1392",9,1998,2.1,1
"1393",5,1999,2.1,1
"1394",12,1999,2.1,1
"1395",7,2001,2.1,1
"1396",2,2002,2.1,1
"1397",3,2002,2.1,1
"1398",7,2002,2.1,2
"1399",2,2004,2.1,1
"1400",3,2004,2.1,1
"1401",6,2004,2.1,1
"1402",8,2004,2.1,1
"1403",9,2004,2.1,3
"1404",3,2005,2.1,2
"1405",5,2005,2.1,1
"1406",10,2005,2.1,1
"1407",7,2006,2.1,1
"1408",4,2007,2.1,2
"1409",6,2007,2.1,3
"1410",10,2007,2.1,2
"1411",4,2008,2.1,2
"1412",3,2009,2.1,2
"1413",7,2009,2.1,2
"1414",10,2011,2.1,2
"1415",7,2012,2.1,2
"1416",2,2013,2.1,2
"1417",6,2013,2.1,1
"1418",12,2013,2.1,1
"1419",4,2014,2.1,3
"1420",11,2014,2.1,2
"1421",12,2014,2.1,1
"1422",8,2015,2.1,2
"1423",4,1997,2.2,1
"1424",8,1998,2.2,1
"1425",3,1999,2.2,1
"1426",4,2001,2.2,1
"1427",2,2002,2.2,1
"1428",3,2002,2.2,1
"1429",5,2002,2.2,1
"1430",9,2002,2.2,1
"1431",1,2003,2.2,1
"1432",3,2003,2.2,1
"1433",11,2003,2.2,1
"1434",4,2004,2.2,2
"1435",6,2004,2.2,2
"1436",7,2004,2.2,2
"1437",9,2004,2.2,2
"1438",11,2004,2.2,1
"1439",2,2005,2.2,1
"1440",1,2006,2.2,1
"1441",3,2006,2.2,1
"1442",7,2006,2.2,1
"1443",1,2007,2.2,1
"1444",10,2007,2.2,1
"1445",2,2009,2.2,1
"1446",5,2010,2.2,1
"1447",12,2010,2.2,1
"1448",2,2011,2.2,1
"1449",5,2011,2.2,2
"1450",7,2011,2.2,1
"1451",10,2011,2.2,1
"1452",12,2011,2.2,2
"1453",3,2012,2.2,1
"1454",4,2012,2.2,1
"1455",8,2012,2.2,2
"1456",10,2012,2.2,1
"1457",11,2012,2.2,1
"1458",2,2013,2.2,1
"1459",8,2013,2.2,1
"1460",10,2013,2.2,1
"1461",1,2014,2.2,1
"1462",5,2014,2.2,1
"1463",12,2014,2.2,1
"1464",3,2015,2.2,1
"1465",8,2015,2.2,2
"1466",2,2016,2.2,2
"1467",2,1998,2.3,1
"1468",3,1998,2.3,1
"1469",4,1998,2.3,1
"1470",5,1998,2.3,1
"1471",12,1998,2.3,1
"1472",12,1999,2.3,1
"1473",1,2000,2.3,1
"1474",6,2001,2.3,1
"1475",7,2001,2.3,1
"1476",9,2001,2.3,1
"1477",11,2001,2.3,2
"1478",1,2002,2.3,1
"1479",2,2002,2.3,1
"1480",3,2002,2.3,1
"1481",5,2002,2.3,2
"1482",8,2002,2.3,2
"1483",12,2003,2.3,1
"1484",1,2004,2.3,1
"1485",5,2004,2.3,1
"1486",11,2004,2.3,1
"1487",1,2005,2.3,1
"1488",3,2005,2.3,1
"1489",8,2005,2.3,1
"1490",10,2005,2.3,1
"1491",12,2005,2.3,2
"1492",4,2006,2.3,1
"1493",5,2006,2.3,1
"1494",1,2007,2.3,1
"1495",6,2007,2.3,1
"1496",10,2007,2.3,1
"1497",1,2008,2.3,2
"1498",12,2009,2.3,1
"1499",5,2010,2.3,3
"1500",9,2010,2.3,3
"1501",12,2010,2.3,1
"1502",1,2011,2.3,1
"1503",2,2011,2.3,1
"1504",9,2011,2.3,1
"1505",10,2011,2.3,2
"1506",7,2012,2.3,1
"1507",11,2012,2.3,2
"1508",2,2013,2.3,2
"1509",9,2013,2.3,1
"1510",10,2013,2.3,1
"1511",1,2014,2.3,1
"1512",5,2014,2.3,1
"1513",3,2015,2.3,1
"1514",5,2015,2.3,1
"1515",7,2015,2.3,2
"1516",11,2015,2.3,1
"1517",2,2016,2.3,3
"1518",8,1996,2.4,1
"1519",4,1997,2.4,1
"1520",5,1998,2.4,2
"1521",11,1998,2.4,1
"1522",5,1999,2.4,1
"1523",7,1999,2.4,1
"1524",7,2001,2.4,1
"1525",2,2002,2.4,1
"1526",5,2002,2.4,1
"1527",7,2003,2.4,1
"1528",1,2004,2.4,1
"1529",4,2004,2.4,1
"1530",9,2004,2.4,1
"1531",1,2005,2.4,2
"1532",2,2005,2.4,1
"1533",10,2005,2.4,1
"1534",1,2006,2.4,2
"1535",5,2006,2.4,1
"1536",1,2008,2.4,3
"1537",3,2008,2.4,1
"1538",1,2009,2.4,2
"1539",2,2009,2.4,1
"1540",5,2009,2.4,1
"1541",3,2010,2.4,1
"1542",5,2010,2.4,2
"1543",9,2010,2.4,1
"1544",12,2010,2.4,1
"1545",8,2011,2.4,2
"1546",10,2011,2.4,1
"1547",1,2012,2.4,1
"1548",6,2012,2.4,2
"1549",11,2012,2.4,1
"1550",2,2013,2.4,3
"1551",8,2013,2.4,2
"1552",9,2013,2.4,1
"1553",6,2014,2.4,3
"1554",12,2014,2.4,1
"1555",3,2015,2.4,1
"1556",4,2015,2.4,1
"1557",11,2015,2.4,1
"1558",2,2016,2.4,2
"1559",10,2016,2.4,2
"1560",10,1996,2.5,1
"1561",5,1997,2.5,1
"1562",11,1997,2.5,1
"1563",2,1998,2.5,1
"1564",9,1998,2.5,1
"1565",11,2000,2.5,1
"1566",9,2001,2.5,2
"1567",11,2001,2.5,2
"1568",1,2004,2.5,1
"1569",7,2004,2.5,2
"1570",1,2005,2.5,1
"1571",4,2005,2.5,1
"1572",5,2005,2.5,1
"1573",7,2005,2.5,1
"1574",11,2005,2.5,1
"1575",1,2006,2.5,1
"1576",5,2006,2.5,2
"1577",6,2007,2.5,1
"1578",10,2007,2.5,3
"1579",2,2008,2.5,1
"1580",3,2008,2.5,1
"1581",4,2008,2.5,1
"1582",6,2008,2.5,1
"1583",12,2009,2.5,1
"1584",3,2010,2.5,1
"1585",5,2011,2.5,1
"1586",8,2011,2.5,2
"1587",10,2011,2.5,1
"1588",4,2012,2.5,1
"1589",4,2013,2.5,1
"1590",10,2013,2.5,1
"1591",2,2014,2.5,1
"1592",5,2014,2.5,2
"1593",8,2014,2.5,2
"1594",12,2014,2.5,1
"1595",7,2016,2.5,1
"1596",3,1997,2.6,1
"1597",7,1997,2.6,1
"1598",3,1999,2.6,1
"1599",4,2000,2.6,1
"1600",4,2001,2.6,1
"1601",7,2001,2.6,1
"1602",10,2001,2.6,1
"1603",1,2002,2.6,2
"1604",4,2002,2.6,3
"1605",9,2002,2.6,1
"1606",11,2002,2.6,2
"1607",7,2003,2.6,1
"1608",11,2003,2.6,1
"1609",1,2005,2.6,1
"1610",2,2005,2.6,1
"1611",2,2006,2.6,1
"1612",9,2006,2.6,1
"1613",6,2007,2.6,2
"1614",10,2007,2.6,1
"1615",1,2008,2.6,1
"1616",1,2009,2.6,1
"1617",4,2009,2.6,3
"1618",6,2009,2.6,1
"1619",7,2009,2.6,1
"1620",8,2009,2.6,1
"1621",5,2010,2.6,2
"1622",9,2011,2.6,3
"1623",2,2013,2.6,1
"1624",5,2013,2.6,1
"1625",4,2014,2.6,1
"1626",5,2014,2.6,3
"1627",11,2014,2.6,1
"1628",6,2015,2.6,1
"1629",8,2015,2.6,2
"1630",11,1998,2.7,1
"1631",2,1999,2.7,1
"1632",1,2000,2.7,1
"1633",3,2000,2.7,2
"1634",3,2001,2.7,1
"1635",5,2001,2.7,1
"1636",4,2003,2.7,1
"1637",7,2003,2.7,1
"1638",6,2004,2.7,1
"1639",4,2005,2.7,1
"1640",2,2006,2.7,1
"1641",5,2006,2.7,1
"1642",3,2007,2.7,1
"1643",6,2007,2.7,1
"1644",4,2008,2.7,2
"1645",1,2009,2.7,1
"1646",5,2009,2.7,1
"1647",1,2012,2.7,1
"1648",7,2012,2.7,1
"1649",11,2012,2.7,2
"1650",4,2013,2.7,2
"1651",1,2015,2.7,1
"1652",6,2015,2.7,1
"1653",9,2015,2.7,1
"1654",5,2016,2.7,1
"1655",8,1997,2.8,1
"1656",3,2000,2.8,1
"1657",4,2000,2.8,1
"1658",2,2002,2.8,1
"1659",4,2002,2.8,1
"1660",5,2002,2.8,1
"1661",3,2003,2.8,1
"1662",7,2003,2.8,2
"1663",12,2004,2.8,1
"1664",1,2005,2.8,1
"1665",5,2005,2.8,1
"1666",8,2005,2.8,2
"1667",3,2006,2.8,1
"1668",5,2006,2.8,2
"1669",8,2006,2.8,2
"1670",11,2006,2.8,1
"1671",8,2007,2.8,2
"1672",1,2008,2.8,1
"1673",1,2009,2.8,2
"1674",2,2009,2.8,2
"1675",7,2009,2.8,1
"1676",3,2010,2.8,1
"1677",9,2010,2.8,4
"1678",5,2011,2.8,1
"1679",1,2012,2.8,2
"1680",7,2012,2.8,1
"1681",2,2013,2.8,1
"1682",6,2014,2.8,2
"1683",7,2014,2.8,1
"1684",4,2015,2.8,2
"1685",5,2015,2.8,3
"1686",6,2015,2.8,1
"1687",2,2016,2.8,1
"1688",7,1996,2.9,1
"1689",2,1997,2.9,1
"1690",2,2001,2.9,1
"1691",4,2001,2.9,1
"1692",7,2001,2.9,1
"1693",1,2002,2.9,1
"1694",3,2002,2.9,1
"1695",7,2003,2.9,2
"1696",10,2004,2.9,1
"1697",1,2005,2.9,1
"1698",5,2005,2.9,1
"1699",8,2006,2.9,1
"1700",3,2007,2.9,1
"1701",10,2007,2.9,1
"1702",2,2008,2.9,2
"1703",4,2008,2.9,1
"1704",1,2009,2.9,2
"1705",5,2009,2.9,2
"1706",11,2009,2.9,1
"1707",12,2009,2.9,3
"1708",6,2010,2.9,1
"1709",9,2010,2.9,1
"1710",10,2010,2.9,1
"1711",12,2010,2.9,1
"1712",5,2011,2.9,1
"1713",2,2012,2.9,1
"1714",4,2012,2.9,1
"1715",8,2012,2.9,2
"1716",12,2012,2.9,1
"1717",3,2013,2.9,2
"1718",4,2013,2.9,1
"1719",5,2013,2.9,1
"1720",1,2014,2.9,4
"1721",5,2014,2.9,1
"1722",6,2014,2.9,2
"1723",7,2014,2.9,3
"1724",5,2015,2.9,2
"1725",6,2015,2.9,1
"1726",12,2015,2.9,1
"1727",2,1997,3,1
"1728",2,1998,3,1
"1729",10,1998,3,1
"1730",11,1998,3,1
"1731",4,1999,3,1
"1732",2,2001,3,1
"1733",4,2001,3,1
"1734",4,2003,3,1
"1735",8,2003,3,1
"1736",9,2003,3,1
"1737",3,2004,3,1
"1738",9,2004,3,1
"1739",11,2004,3,2
"1740",3,2005,3,1
"1741",4,2005,3,1
"1742",8,2005,3,2
"1743",9,2005,3,2
"1744",5,2006,3,2
"1745",8,2006,3,1
"1746",5,2007,3,1
"1747",12,2007,3,1
"1748",4,2008,3,1
"1749",7,2008,3,1
"1750",4,2009,3,1
"1751",5,2009,3,2
"1752",10,2009,3,1
"1753",11,2009,3,1
"1754",2,2010,3,1
"1755",3,2010,3,1
"1756",10,2010,3,1
"1757",2,2012,3,2
"1758",3,2012,3,1
"1759",8,2012,3,1
"1760",12,2012,3,1
"1761",2,2013,3,2
"1762",5,2013,3,1
"1763",4,2015,3,1
"1764",5,2015,3,1
"1765",8,2015,3,1
"1766",1,1998,3.1,1
"1767",9,1998,3.1,1
"1768",2,1999,3.1,1
"1769",5,2000,3.1,1
"1770",5,2001,3.1,1
"1771",9,2001,3.1,1
"1772",2,2002,3.1,1
"1773",7,2002,3.1,1
"1774",10,2002,3.1,1
"1775",12,2002,3.1,1
"1776",1,2003,3.1,1
"1777",8,2003,3.1,3
"1778",8,2005,3.1,2
"1779",3,2006,3.1,1
"1780",4,2006,3.1,2
"1781",8,2006,3.1,1
"1782",11,2006,3.1,2
"1783",2,2008,3.1,1
"1784",12,2008,3.1,1
"1785",4,2009,3.1,2
"1786",7,2009,3.1,1
"1787",10,2010,3.1,1
"1788",2,2011,3.1,2
"1789",1,2012,3.1,1
"1790",6,2012,3.1,1
"1791",8,2015,3.1,1
"1792",12,2015,3.1,1
"1793",2,2016,3.1,1
"1794",11,2016,3.1,1
"1795",2,1997,3.2,1
"1796",10,1997,3.2,1
"1797",4,1998,3.2,1
"1798",8,1998,3.2,1
"1799",6,1999,3.2,1
"1800",2,2000,3.2,1
"1801",9,2000,3.2,1
"1802",5,2001,3.2,1
"1803",1,2002,3.2,1
"1804",2,2002,3.2,1
"1805",5,2002,3.2,1
"1806",7,2002,3.2,1
"1807",12,2002,3.2,1
"1808",4,2003,3.2,1
"1809",7,2003,3.2,1
"1810",8,2003,3.2,1
"1811",3,2004,3.2,2
"1812",9,2004,3.2,1
"1813",5,2005,3.2,1
"1814",2,2006,3.2,3
"1815",3,2006,3.2,2
"1816",11,2006,3.2,1
"1817",4,2008,3.2,1
"1818",5,2009,3.2,2
"1819",5,2010,3.2,2
"1820",9,2010,3.2,1
"1821",12,2010,3.2,2
"1822",4,2011,3.2,1
"1823",5,2011,3.2,1
"1824",6,2012,3.2,1
"1825",10,2012,3.2,1
"1826",5,2013,3.2,1
"1827",7,2013,3.2,1
"1828",2,2014,3.2,1
"1829",3,2014,3.2,2
"1830",5,2014,3.2,1
"1831",9,2014,3.2,1
"1832",8,2015,3.2,1
"1833",8,1996,3.3,1
"1834",10,1996,3.3,1
"1835",6,1997,3.3,1
"1836",8,1997,3.3,1
"1837",2,1999,3.3,1
"1838",2,2000,3.3,1
"1839",4,2001,3.3,2
"1840",6,2001,3.3,1
"1841",2,2002,3.3,1
"1842",9,2002,3.3,1
"1843",11,2002,3.3,1
"1844",7,2003,3.3,1
"1845",8,2003,3.3,4
"1846",5,2004,3.3,2
"1847",11,2004,3.3,1
"1848",1,2005,3.3,1
"1849",4,2005,3.3,1
"1850",5,2006,3.3,1
"1851",11,2006,3.3,1
"1852",5,2007,3.3,1
"1853",8,2008,3.3,2
"1854",12,2008,3.3,1
"1855",3,2009,3.3,2
"1856",4,2009,3.3,2
"1857",8,2009,3.3,2
"1858",9,2010,3.3,1
"1859",10,2010,3.3,1
"1860",12,2010,3.3,1
"1861",2,2011,3.3,2
"1862",3,2011,3.3,1
"1863",9,2011,3.3,1
"1864",1,2012,3.3,2
"1865",7,2012,3.3,3
"1866",10,2012,3.3,1
"1867",2,2014,3.3,1
"1868",3,2015,3.3,1
"1869",7,1996,3.4,1
"1870",8,1996,3.4,1
"1871",4,2001,3.4,1
"1872",2,2002,3.4,2
"1873",8,2002,3.4,2
"1874",9,2002,3.4,3
"1875",10,2002,3.4,1
"1876",5,2003,3.4,1
"1877",8,2003,3.4,1
"1878",7,2004,3.4,1
"1879",9,2004,3.4,2
"1880",10,2004,3.4,1
"1881",3,2005,3.4,1
"1882",4,2006,3.4,2
"1883",5,2006,3.4,2
"1884",11,2006,3.4,2
"1885",1,2007,3.4,2
"1886",4,2007,3.4,1
"1887",11,2007,3.4,2
"1888",12,2007,3.4,1
"1889",1,2008,3.4,3
"1890",5,2008,3.4,1
"1891",11,2008,3.4,2
"1892",3,2010,3.4,1
"1893",4,2010,3.4,2
"1894",5,2010,3.4,1
"1895",6,2010,3.4,1
"1896",12,2010,3.4,1
"1897",4,2011,3.4,1
"1898",10,2011,3.4,2
"1899",3,2012,3.4,1
"1900",4,2012,3.4,2
"1901",6,2012,3.4,1
"1902",6,2013,3.4,1
"1903",5,2014,3.4,1
"1904",6,2014,3.4,1
"1905",8,2015,3.4,1
"1906",12,2015,3.4,1
"1907",5,1998,3.5,1
"1908",6,2000,3.5,1
"1909",3,2003,3.5,1
"1910",6,2003,3.5,1
"1911",10,2003,3.5,1
"1912",8,2004,3.5,1
"1913",1,2005,3.5,2
"1914",5,2006,3.5,1
"1915",1,2008,3.5,1
"1916",9,2008,3.5,2
"1917",6,2009,3.5,1
"1918",3,2010,3.5,1
"1919",5,2010,3.5,2
"1920",12,2010,3.5,3
"1921",3,2011,3.5,1
"1922",4,2011,3.5,1
"1923",11,2011,3.5,1
"1924",4,2012,3.5,1
"1925",7,2012,3.5,1
"1926",4,2013,3.5,1
"1927",3,2014,3.5,1
"1928",1,2015,3.5,1
"1929",5,2015,3.5,1
"1930",8,2015,3.5,2
"1931",12,2015,3.5,2
"1932",2,2016,3.5,1
"1933",5,2016,3.5,2
"1934",3,1998,3.6,1
